step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
260,CASH_OUT,53.88,C004651526,17765.06,17711.18,C000593907,334538.97,0.0,0,0
609,DEBIT,45902.92,C001217316,79726.89,33823.97,C007435332,320618.69,0.0,0,0
373,CASH_OUT,1515.52,C007346442,192303.51,190787.99000000002,C002938121,229148.44,0.0,0,0
699,PAYMENT,15359.43,C003428814,367352.49,351993.06,C003208749,329196.74,0.0,0,0
613,PAYMENT,3003.6,C008130231,407265.09,404261.49000000005,C001032198,250640.21,0.0,0,0
413,PAYMENT,667.24,C006843334,87781.22,87113.98,C001612055,91116.86,0.0,0,0
304,CASH_IN,39751.87,C004457105,258712.75,218960.88,C009567355,127062.76,0.0,0,0
742,PAYMENT,1994.13,C006131438,416678.02,414683.89,C007219180,288052.7,0.0,0,0
654,CASH_OUT,16529.04,C001289898,275281.16,258752.11999999997,C005801310,296705.42,0.0,0,0
305,CASH_IN,1766.63,C006066243,201005.22,199238.59,C004146221,488686.5,0.0,0,0
508,PAYMENT,2980.94,C007837399,73691.43,70710.48999999999,C000557886,156449.32,0.0,0,0
380,PAYMENT,629.89,C000869390,194529.78,193899.88999999998,C002666352,261832.35,0.0,0,0
547,DEBIT,8805.27,C002886010,396371.62,387566.35,C002295870,120124.37,0.0,0,0
394,PAYMENT,6734.51,C002312932,444592.93,437858.42,C000702232,338260.17,0.0,0,0
393,CASH_OUT,553.66,C009536760,277618.62,277064.96,C004856857,276464.15,0.0,0,0
43,TRANSFER,1501.05,C009578166,434351.29,432850.24,C006388882,294262.21,0.0,0,0
652,CASH_OUT,12706.4,C000157716,107913.62,95207.22,C005022970,38105.52,0.0,0,0
445,CASH_IN,13456.21,C007748208,430419.69,416963.48,C001595060,307255.23,0.0,0,0
301,CASH_OUT,3665.37,C003419067,61026.01,57360.64,C008997226,246081.18,0.0,0,0
186,PAYMENT,14375.51,C009073334,271368.17,256992.65999999997,C000149664,176827.64,0.0,0,0
546,PAYMENT,663.73,C009206650,310448.13,309784.4,C008426477,479565.72,0.0,0,0
278,CASH_OUT,1911.68,C008092605,129897.98,127986.3,C005483095,452836.54,0.0,0,0
587,CASH_IN,7291.7,C006185586,349445.22,342153.51999999996,C003155834,405717.17,0.0,0,0
423,DEBIT,2024.2,C003330520,23864.93,21840.73,C006797247,234772.78,0.0,0,0
239,CASH_OUT,420.26,C000987109,237229.25,236808.99,C000694024,357296.82,0.0,0,0
213,CASH_OUT,4810.5,C001600094,161705.86,156895.36,C008345316,319989.84,0.0,0,0
566,PAYMENT,9510.44,C002557087,258227.59,248717.15,C005432935,22038.91,0.0,0,0
200,CASH_IN,740.42,C003922076,479662.74,478922.32,C002953667,115504.61,0.0,0,0
485,CASH_IN,28856.83,C001832302,276456.98,247600.14999999997,C007534621,424872.07,0.0,0,0
458,DEBIT,1398.07,C008475051,100130.39,98732.31999999999,C009669842,482116.27,0.0,0,0
372,PAYMENT,2910.36,C009483705,496371.52,493461.16000000003,C000496596,251293.27,0.0,0,0
192,CASH_IN,3547.78,C008436205,52946.87,49399.090000000004,C008721815,467022.19,0.0,0,0
649,CASH_IN,1109.93,C005873587,79259.8,78149.87000000001,C001622645,196935.21,0.0,0,0
198,CASH_OUT,14510.77,C003967498,397161.18,382650.41,C004219614,204078.88,0.0,0,0
232,CASH_IN,2747.66,C001357697,125845.77,123098.11,C007406134,317351.92,0.0,0,0
54,CASH_OUT,37342.76,C009990290,329518.8,292176.04,C000552898,293715.34,0.0,0,0
683,CASH_IN,3505.46,C008424902,304420.48,300915.01999999996,C001423179,442941.55,0.0,0,0
463,CASH_OUT,99.72,C004349659,221875.78,221776.06,C008370559,137229.68,0.0,0,0
640,CASH_IN,14345.79,C001245035,397204.36,382858.57,C000300699,84493.49,0.0,0,0
574,CASH_IN,9643.31,C006616313,85369.84,75726.53,C006129197,124621.24,0.0,0,0
508,CASH_IN,2108.01,C008499462,75879.9,73771.89,C007782615,205158.74,0.0,0,0
449,TRANSFER,9472.48,C000049862,223450.26,213977.78,C001968049,104873.86,0.0,0,0
541,PAYMENT,3539.25,C008539913,5333.72,1794.4700000000003,C003596601,239014.62,0.0,0,0
423,PAYMENT,8996.42,C002129403,117952.31,108955.89,C004642279,146082.49,0.0,0,0
119,CASH_IN,852.65,C005242702,178413.46,177560.81,C000276626,378060.9,0.0,0,0
396,DEBIT,4491.9,C006207074,195485.2,190993.30000000002,C006227962,71230.08,0.0,0,0
368,CASH_OUT,519.66,C004466756,382377.03,381857.37000000005,C000859035,439985.81,0.0,0,0
579,CASH_IN,700.05,C001445494,261029.09,260329.04,C004263557,71546.93,0.0,0,0
75,PAYMENT,871.02,C009859754,413815.91,412944.88999999996,C007716424,6100.28,0.0,0,0
544,CASH_OUT,2052.41,C003393616,454359.86,452307.45,C009702938,420201.5,0.0,0,0
255,CASH_IN,4563.09,C005828243,94212.67,89649.58,C006147230,90708.65,0.0,0,0
588,PAYMENT,5565.75,C002722467,131144.22,125578.47,C004991862,64856.22,0.0,0,0
14,PAYMENT,4408.37,C008601529,328043.01,323634.64,C008513335,27893.44,0.0,0,0
11,PAYMENT,506.89,C002999698,316914.4,316407.51,C009388417,25338.17,0.0,0,0
462,CASH_IN,22266.62,C002249035,238667.39,216400.77000000002,C004806860,326366.01,0.0,0,0
224,CASH_IN,768.5,C008704727,491471.72,490703.22,C000671485,189535.14,0.0,0,0
734,CASH_OUT,15482.17,C002401136,212034.51,196552.34,C008619110,489345.58,0.0,0,0
75,CASH_OUT,7078.53,C000892281,40423.61,33345.08,C009356654,22782.71,0.0,0,0
59,CASH_OUT,1098.28,C009580375,321567.06,320468.77999999997,C004815086,45593.77,0.0,0,0
113,CASH_IN,6766.58,C001459924,408114.11,401347.52999999997,C006057645,51761.09,0.0,0,0
207,PAYMENT,1970.71,C008854506,179208.66,177237.95,C002593609,499205.67,0.0,0,0
176,PAYMENT,4265.55,C002575009,192713.65,188448.1,C005602766,11113.61,0.0,0,0
534,CASH_OUT,1743.28,C000255103,220118.12,218374.84,C009275948,94697.96,0.0,0,0
418,CASH_OUT,531.9,C003846964,152766.3,152234.4,C007730011,367711.43,0.0,0,0
158,TRANSFER,5317.52,C004548575,366083.77,360766.25,C003361321,156819.84,0.0,0,0
5,CASH_OUT,12360.64,C002755668,211190.06,198829.41999999998,C008120031,252058.88,0.0,0,0
424,CASH_OUT,296.25,C005370205,86380.03,86083.78,C003937081,369833.78,0.0,0,0
461,PAYMENT,1726.54,C007979893,65286.86,63560.32,C007214763,9815.84,0.0,0,0
514,DEBIT,2426.12,C002798404,62219.77,59793.649999999994,C009382090,314145.07,0.0,0,0
137,DEBIT,336.21,C002736596,64383.42,64047.21,C004573307,381129.78,0.0,0,0
442,DEBIT,2882.8,C000420780,385880.59,382997.79000000004,C004485804,197376.26,0.0,0,0
301,CASH_IN,674.4,C000042817,644.39,0.0,C002341537,67842.53,0.0,0,0
362,DEBIT,5135.73,C002364381,427319.12,422183.39,C008818132,421974.1,0.0,0,0
439,CASH_IN,5873.48,C007183356,281695.2,275821.72000000003,C007843400,401298.04,0.0,0,0
196,CASH_IN,1839.35,C004228584,490934.57,489095.22000000003,C007108222,124138.47,0.0,0,0
728,PAYMENT,9128.35,C001479737,2956.3,0.0,C008894163,137263.53,0.0,0,0
25,PAYMENT,1121.76,C006775029,411944.57,410822.81,C007359275,473690.87,0.0,0,0
49,PAYMENT,3071.78,C002046213,242857.94,239786.16,C005242029,341959.34,0.0,0,0
503,CASH_OUT,12364.45,C004738891,437533.11,425168.66,C001004773,470880.75,0.0,0,0
543,CASH_IN,12797.58,C009028946,348500.54,335702.95999999996,C001628907,316843.46,0.0,0,0
669,PAYMENT,5543.16,C007543019,230438.55,224895.38999999998,C008286097,264587.63,0.0,0,0
629,CASH_OUT,422.85,C004690498,203483.79,203060.94,C001597854,189279.72,0.0,0,0
491,PAYMENT,1036.2,C006051244,490526.23,489490.02999999997,C009184437,461561.7,0.0,0,0
583,PAYMENT,1714.81,C007081009,55019.44,53304.630000000005,C002205465,387846.22,0.0,0,0
381,CASH_IN,5852.16,C001089430,250011.36,244159.19999999998,C000739368,179229.79,0.0,0,0
149,CASH_IN,2571.01,C008094789,326636.18,324065.17,C006923872,397312.5,0.0,0,0
83,PAYMENT,2476.87,C009045753,499931.31,497454.44,C002428321,301100.44,0.0,0,0
685,PAYMENT,133.68,C009772344,49546.52,49412.84,C003898922,392559.2,0.0,0,0
220,TRANSFER,3771.14,C001445645,177679.39,173908.25,C008530426,327489.47,0.0,0,0
739,CASH_OUT,662.97,C001077226,219595.68,218932.71,C006838722,116427.47,0.0,0,0
301,PAYMENT,3308.01,C007413786,341785.88,338477.87,C008342709,405732.69,0.0,0,0
257,PAYMENT,7000.64,C000870018,479945.52,472944.88,C007872149,105194.32,0.0,0,0
596,PAYMENT,8588.4,C005181533,269662.33,261073.93000000002,C006284999,306434.22,0.0,0,0
339,CASH_OUT,2598.3,C003217503,30895.04,28296.74,C003151476,330424.06,0.0,0,0
295,DEBIT,5095.65,C007852510,253969.97,248874.32,C005381121,55183.07,0.0,0,0
721,CASH_OUT,2301.26,C000053972,364482.41,362181.14999999997,C005831923,382426.1,0.0,0,0
389,CASH_OUT,2563.17,C007762896,464992.01,462428.84,C007929879,206785.05,0.0,0,0
647,CASH_IN,6708.16,C006590839,289636.26,282928.10000000003,C003815147,383899.89,0.0,0,0
51,PAYMENT,996.58,C009267241,17505.71,16509.129999999997,C007982610,442791.86,0.0,0,0
3,CASH_OUT,1012.86,C006607879,370424.26,369411.4,C000408665,360534.54,0.0,0,0
198,PAYMENT,57007.74,C003664358,247393.46,190385.72,C000250488,441913.97,0.0,0,0
246,PAYMENT,7622.27,C006877336,256827.59,249205.32,C000528743,391876.14,0.0,0,0
130,DEBIT,14204.07,C000357355,359366.54,345162.47,C002714760,171598.13,0.0,0,0
2,CASH_OUT,857.97,C007869330,331383.87,330525.9,C004859689,374280.21,0.0,0,0
91,DEBIT,1953.9,C000645476,330613.45,328659.55,C008142448,288702.61,0.0,0,0
256,PAYMENT,1248.9,C001464401,161210.42,159961.52000000002,C003933890,486560.96,0.0,0,0
161,CASH_OUT,58190.53,C000521295,22444.93,0.0,C005860236,363317.59,0.0,0,0
471,CASH_IN,7879.35,C001554949,307504.0,299624.65,C002743756,314407.51,0.0,0,0
528,CASH_IN,33102.35,C003446392,381266.94,348164.59,C004261023,415960.84,0.0,0,0
62,PAYMENT,2316.35,C001093170,144611.44,142295.09,C002789919,111471.77,0.0,0,0
344,CASH_OUT,2877.03,C001508320,437513.5,434636.47,C000598394,11855.2,0.0,0,0
509,CASH_IN,530.6,C001483638,43794.43,43263.83,C006529728,168030.19,0.0,0,0
4,PAYMENT,41481.6,C006944351,102964.66,61483.060000000005,C004044176,183712.42,0.0,0,0
372,CASH_OUT,23414.82,C003259197,341196.61,317781.79,C009017859,215037.32,0.0,0,0
31,CASH_OUT,37325.19,C008811826,408865.49,371540.3,C005948936,359455.48,0.0,0,0
562,PAYMENT,12795.03,C001246237,414370.27,401575.24,C005875222,213172.02,0.0,0,0
557,PAYMENT,1105.97,C002031874,155393.18,154287.21,C008658719,270856.88,0.0,0,0
204,CASH_IN,12848.71,C009928924,485970.88,473122.17,C001612646,482731.89,0.0,0,0
109,PAYMENT,7168.37,C008537070,397179.49,390011.12,C005077633,186084.13,0.0,0,0
295,DEBIT,2638.32,C008860164,24067.9,21429.58,C009050710,231826.19,0.0,0,0
424,PAYMENT,4144.79,C005390466,296051.36,291906.57,C009344577,55840.47,0.0,0,0
89,TRANSFER,441.53,C003563154,231700.78,231259.25,C007385925,106320.3,0.0,0,0
29,PAYMENT,380.73,C008019209,378930.33,378549.60000000003,C005988240,35334.05,0.0,0,0
339,DEBIT,1719.29,C003066153,461120.4,459401.11000000004,C008259068,202193.68,0.0,0,0
373,PAYMENT,1057.21,C001064014,58736.21,57679.0,C001462887,138625.58,0.0,0,0
724,CASH_IN,4913.13,C004785370,76253.5,71340.37,C007273503,381903.67,0.0,0,0
505,PAYMENT,17829.73,C007053972,266922.87,249093.13999999998,C003773368,459611.06,0.0,0,0
689,PAYMENT,2303.5,C000510743,250205.18,247901.68,C009620965,205435.96,0.0,0,0
554,CASH_IN,2071.45,C004361393,273094.0,271022.55,C005634583,144439.59,0.0,0,0
406,PAYMENT,1859.09,C000470995,261260.49,259401.4,C004288003,303330.0,0.0,0,0
178,CASH_OUT,18424.82,C004542000,4629.56,0.0,C009736631,456872.99,0.0,0,0
643,CASH_IN,24212.04,C006590029,58157.87,33945.83,C004993952,143576.63,0.0,0,0
252,TRANSFER,7660.51,C000466786,416607.6,408947.08999999997,C007632438,93411.03,0.0,0,0
34,PAYMENT,93117.5,C004386629,160357.24,67239.73999999999,C005098370,383518.81,0.0,0,0
593,CASH_IN,38997.91,C005801400,197108.07,158110.16,C001852840,429930.73,0.0,0,0
195,CASH_OUT,13132.49,C004285435,340418.87,327286.38,C004275852,258166.28,0.0,0,0
156,CASH_OUT,1121.47,C002084133,71680.6,70559.13,C003039243,351897.31,0.0,0,0
249,CASH_IN,370.75,C004514176,230219.95,229849.2,C008282953,131945.21,0.0,0,0
210,CASH_IN,6153.58,C000509298,105327.3,99173.72,C006796114,336182.36,0.0,0,0
463,PAYMENT,2468.4,C005692759,41942.16,39473.76,C007341159,310446.42,0.0,0,0
217,PAYMENT,663.74,C008962530,139859.83,139196.09,C002359580,416045.54,0.0,0,0
703,PAYMENT,6230.86,C001937453,29678.04,23447.18,C008968879,345765.92,0.0,0,0
302,CASH_OUT,2096.62,C004941814,493135.0,491038.38,C003656672,476405.33,0.0,0,0
635,CASH_OUT,66706.43,C007357653,95287.87,28581.440000000002,C007936289,369596.88,0.0,0,0
522,PAYMENT,508.15,C002339729,390373.62,389865.47,C004558790,428487.0,0.0,0,0
222,PAYMENT,1467.12,C006550677,69745.42,68278.3,C007771632,107769.19,0.0,0,0
106,CASH_IN,172.18,C002737381,29566.73,29394.55,C005660373,133738.75,0.0,0,0
549,CASH_OUT,2048.57,C009568038,329898.75,327850.18,C009098186,434922.31,0.0,0,0
565,PAYMENT,1127.53,C007526819,398394.78,397267.25,C004250069,14103.37,0.0,0,0
372,PAYMENT,118.54,C004168247,45584.72,45466.18,C000988665,225812.41,0.0,0,0
535,CASH_IN,755.28,C003804815,305146.18,304390.89999999997,C005086907,357030.76,0.0,0,0
188,PAYMENT,381.25,C008018808,476306.27,475925.02,C008485828,397163.98,0.0,0,0
738,PAYMENT,14063.19,C002599715,173557.87,159494.68,C008804422,87505.44,0.0,0,0
523,PAYMENT,4689.73,C002163478,327769.41,323079.68,C003179937,472852.0,0.0,0,0
204,CASH_IN,915.55,C004815165,54544.18,53628.63,C003239192,362425.18,0.0,0,0
514,CASH_OUT,80189.58,C004747681,29929.35,0.0,C007774287,110132.04,0.0,0,0
630,TRANSFER,1908.86,C002142818,471330.28,469421.42000000004,C004180608,271438.52,0.0,0,0
109,CASH_IN,11626.21,C003716681,370343.22,358717.00999999995,C009588861,495327.53,0.0,0,0
547,PAYMENT,2257.61,C002986377,71646.6,69388.99,C003572284,147255.14,0.0,0,0
321,CASH_OUT,13863.5,C007578617,325937.74,312074.24,C009252647,80318.39,0.0,0,0
42,PAYMENT,8667.27,C004103297,353392.45,344725.18,C003156400,170955.55,0.0,0,0
239,CASH_IN,18621.43,C002034584,194060.53,175439.1,C002221196,152665.83,0.0,0,0
197,CASH_OUT,9230.19,C005891281,257592.11,248361.91999999998,C007233583,77455.66,0.0,0,0
166,CASH_IN,5202.52,C008270432,85645.76,80443.23999999999,C006970210,47713.3,0.0,0,0
712,CASH_IN,444.13,C006337347,372674.95,372230.82,C003446150,169378.45,0.0,0,0
55,CASH_OUT,14159.97,C000873740,312113.1,297953.13,C000887134,262266.93,0.0,0,0
181,PAYMENT,8963.28,C008114013,331530.94,322567.66,C005989859,69326.6,0.0,0,0
306,PAYMENT,5569.88,C000474565,288347.46,282777.58,C003848421,117557.36,0.0,0,0
415,PAYMENT,15575.27,C002172078,315024.26,299448.99,C002139444,361668.28,0.0,0,0
541,CASH_OUT,1083.37,C005061154,451827.78,450744.41000000003,C003394497,329791.43,0.0,0,0
536,CASH_OUT,25038.79,C006670226,469046.5,444007.71,C006145808,185656.74,0.0,0,0
219,DEBIT,7608.17,C002428320,397243.99,389635.82,C002375994,467305.87,0.0,0,0
321,CASH_OUT,8446.04,C004102850,487237.65,478791.61000000004,C009702428,493195.81,0.0,0,0
689,CASH_OUT,28547.83,C000158485,156068.05,127520.21999999999,C003872522,30220.3,0.0,0,0
4,PAYMENT,313.15,C003380634,203219.35,202906.2,C002912120,403116.78,0.0,0,0
416,DEBIT,976.89,C004454305,175665.24,174688.34999999998,C007939717,236461.49,0.0,0,0
148,PAYMENT,1184.71,C003146804,355682.49,354497.77999999997,C003327407,58125.03,0.0,0,0
665,PAYMENT,4897.56,C005311285,85151.71,80254.15000000001,C008649690,254846.5,0.0,0,0
678,CASH_OUT,1375.52,C009171031,359503.94,358128.42,C002986404,236741.14,0.0,0,0
726,PAYMENT,4092.85,C008646795,66529.78,62436.93,C007045519,70295.9,0.0,0,0
123,CASH_OUT,2422.44,C000225374,353870.48,351448.04,C003601398,185226.55,0.0,0,0
161,PAYMENT,1019.17,C002123814,189490.07,188470.9,C006962760,339497.96,0.0,0,0
376,DEBIT,3038.76,C004226809,89609.82,86571.06000000001,C000669383,389746.8,0.0,0,0
130,PAYMENT,3637.22,C005190669,369194.89,365557.67000000004,C003353222,272436.6,0.0,0,0
584,DEBIT,11655.6,C000128666,8081.49,0.0,C006339840,163050.19,0.0,0,0
567,PAYMENT,16681.07,C004541996,294992.01,278310.94,C002349858,427240.84,0.0,0,0
655,CASH_OUT,1805.24,C001423536,95227.3,93422.06,C002214464,4682.67,0.0,0,0
711,DEBIT,4006.24,C005394376,300617.64,296611.4,C006127311,272405.21,0.0,0,0
733,CASH_IN,2394.39,C002925536,434321.53,431927.14,C000285330,433038.11,0.0,0,0
738,TRANSFER,37493.3,C000855041,77506.97,40013.67,C002892773,60928.73,0.0,0,0
41,CASH_IN,962.92,C000328580,490421.26,489458.34,C007952974,327598.57,0.0,0,0
719,CASH_IN,311.6,C005180814,438600.28,438288.68000000005,C006809755,61117.79,0.0,0,0
398,PAYMENT,971.53,C006481027,275600.78,274629.25,C002726764,489641.0,0.0,0,0
410,CASH_OUT,1286.23,C003723641,245026.66,243740.43,C002527712,112062.7,0.0,0,0
270,PAYMENT,11503.06,C002905477,419170.53,407667.47000000003,C007044421,64123.17,0.0,0,0
603,PAYMENT,18129.77,C004659769,467963.84,449834.07,C003712380,347823.79,0.0,0,0
452,CASH_IN,17725.5,C007375374,460924.27,443198.77,C005439018,412454.88,0.0,0,0
55,PAYMENT,12138.93,C006871862,116267.96,104129.03,C007003347,365795.42,0.0,0,0
684,CASH_IN,479.87,C001887650,271740.77,271260.9,C005205578,473546.07,0.0,0,0
355,DEBIT,511.88,C001710555,45552.46,45040.58,C005322927,208555.12,0.0,0,0
146,PAYMENT,12092.77,C008322053,139349.33,127256.55999999998,C007766076,403183.25,0.0,0,0
553,CASH_IN,4589.36,C000141830,486790.31,482200.95,C002712542,366095.33,0.0,0,0
277,PAYMENT,133.24,C001220951,467473.42,467340.18,C001981239,136454.68,0.0,0,0
679,CASH_OUT,897.07,C003048966,381159.31,380262.24,C008092132,434297.43,0.0,0,0
318,TRANSFER,1852.03,C006781574,118298.35,116446.32,C003322578,338990.49,0.0,0,0
420,CASH_IN,5406.7,C007712482,447826.21,442419.51,C005734351,372573.34,0.0,0,0
339,CASH_OUT,13617.2,C001382179,312414.46,298797.26,C000334451,174724.95,0.0,0,0
107,PAYMENT,506.31,C008523701,112209.98,111703.67,C002211749,183501.06,0.0,0,0
425,PAYMENT,825.02,C009903877,164564.59,163739.57,C001066956,287763.51,0.0,0,0
636,CASH_IN,5697.27,C007292302,149777.91,144080.64,C000114792,88793.08,0.0,0,0
436,CASH_OUT,24836.69,C001674099,167885.64,143048.95,C002648741,424801.77,0.0,0,0
666,PAYMENT,182.32,C001139754,159269.55,159087.22999999998,C003676799,175107.64,0.0,0,0
628,TRANSFER,1124.13,C003497025,389166.93,388042.8,C005880046,156720.82,0.0,0,0
205,CASH_OUT,430.18,C008885101,41305.78,40875.6,C004619377,21955.62,0.0,0,0
3,CASH_IN,566.02,C008102387,270126.25,269560.23,C000818058,141374.73,0.0,0,0
194,CASH_OUT,1009.94,C001269981,498060.16,497050.22,C003864130,326497.46,0.0,0,0
477,CASH_OUT,17385.82,C008913599,89278.88,71893.06,C005882810,13937.27,0.0,0,0
433,PAYMENT,1260.27,C005469365,383033.59,381773.32,C005551728,380175.02,0.0,0,0
723,CASH_OUT,551.73,C000547450,142692.08,142140.34999999998,C006744543,84333.92,0.0,0,0
82,CASH_IN,14445.22,C009332596,341118.12,326672.9,C009995845,289849.56,0.0,0,0
261,CASH_OUT,142.28,C008218463,328398.83,328256.55,C005569819,401199.71,0.0,0,0
126,PAYMENT,12423.1,C004344147,248063.8,235640.69999999998,C007170046,213743.6,0.0,0,0
173,CASH_OUT,4471.68,C006763882,393453.53,388981.85000000003,C008268608,357989.44,0.0,0,0
553,CASH_IN,156.21,C000623327,333855.85,333699.63999999996,C001643800,287877.6,0.0,0,0
707,PAYMENT,317.57,C006574680,319727.01,319409.44,C009920438,448369.84,0.0,0,0
349,CASH_IN,1075.44,C008551955,252439.04,251363.6,C003609013,395703.89,0.0,0,0
426,PAYMENT,4262.39,C005051276,221143.26,216880.87,C008993279,400642.37,0.0,0,0
145,TRANSFER,2367.2,C000820665,166243.92,163876.72,C003373227,324044.14,0.0,0,0
188,CASH_OUT,6607.22,C001095351,380047.34,373440.12000000005,C006256195,171576.15,0.0,0,0
559,PAYMENT,3996.77,C009884819,67074.8,63078.030000000006,C009167580,419533.69,0.0,0,0
508,CASH_IN,1341.27,C004954334,153139.85,151798.58000000002,C001136978,318731.59,0.0,0,0
314,CASH_OUT,864.82,C007661708,293075.3,292210.48,C003455716,158563.56,0.0,0,0
303,CASH_IN,971.07,C003757869,485587.12,484616.05,C006784977,438951.21,0.0,0,0
584,PAYMENT,72953.61,C006657904,403704.17,330750.56,C006288915,313375.19,0.0,0,0
465,PAYMENT,4077.41,C004033013,122314.76,118237.34999999999,C009967412,76541.72,0.0,0,0
264,CASH_OUT,6095.33,C002500118,300628.76,294533.43,C009184153,448794.24,0.0,0,0
309,PAYMENT,3449.39,C002434287,136523.15,133073.75999999998,C001141512,367672.22,0.0,0,0
531,CASH_OUT,7586.63,C000762122,483358.54,475771.91,C002396008,87899.73,0.0,0,0
38,DEBIT,175.17,C006160237,44317.31,44142.14,C000251969,321256.74,0.0,0,0
224,CASH_IN,2070.97,C001617450,119724.88,117653.91,C008288413,219634.48,0.0,0,0
201,CASH_IN,422.43,C003436004,428686.39,428263.96,C001714182,145279.66,0.0,0,0
628,CASH_OUT,1901.31,C002498544,400234.66,398333.35,C000106494,124570.08,0.0,0,0
143,CASH_IN,136.44,C003522208,322364.2,322227.76,C004296328,193553.52,0.0,0,0
49,CASH_OUT,352.81,C006447699,233673.97,233321.16,C008234024,63638.83,0.0,0,0
649,CASH_OUT,41578.98,C008113746,84903.69,43324.71,C003376747,3475.36,0.0,0,0
9,PAYMENT,3787.47,C003346406,341490.53,337703.06000000006,C006706805,168881.29,0.0,0,0
135,PAYMENT,1812.11,C003098934,3188.54,1376.43,C006179996,212267.96,0.0,0,0
333,PAYMENT,754.09,C001232657,62634.75,61880.66,C009488605,339390.4,0.0,0,0
396,CASH_OUT,728.71,C009236512,100451.51,99722.79999999999,C000779099,494343.44,0.0,0,0
479,TRANSFER,1390.11,C003161184,79330.11,77940.0,C005040693,469038.32,0.0,0,0
590,PAYMENT,2489.06,C005423759,184407.8,181918.74,C008054631,130663.52,0.0,0,0
50,PAYMENT,2322.11,C005058058,465299.91,462977.8,C009239365,111827.88,0.0,0,0
421,PAYMENT,427.85,C008073473,464699.06,464271.21,C009332210,381843.41,0.0,0,0
437,TRANSFER,2427.39,C006224404,197958.69,195531.3,C007235537,243045.7,0.0,0,0
596,PAYMENT,10477.26,C000455001,126672.31,116195.05,C007392084,195993.62,0.0,0,0
400,CASH_IN,8297.98,C001375742,426011.52,417713.54000000004,C008985527,96827.71,0.0,0,0
548,TRANSFER,4483.09,C002634452,20926.73,16443.64,C005684176,122456.76,0.0,0,0
431,DEBIT,1608.72,C009004860,230982.64,229373.92,C007494192,373769.77,0.0,0,0
244,CASH_IN,10278.08,C004885872,214067.87,203789.79,C005698625,128089.26,0.0,0,0
695,CASH_IN,901.35,C001690078,347849.08,346947.73000000004,C008595645,417049.31,0.0,0,0
669,CASH_IN,2812.72,C008210345,264112.58,261299.86000000002,C007843077,229176.08,0.0,0,0
445,PAYMENT,12645.2,C004388209,146456.62,133811.41999999998,C002717504,188019.86,0.0,0,0
505,CASH_IN,114.18,C004963548,124631.36,124517.18000000001,C008871293,186388.22,0.0,0,0
259,CASH_IN,11023.04,C009261641,238603.8,227580.75999999998,C004090004,376444.86,0.0,0,0
376,PAYMENT,9079.32,C004442001,254137.61,245058.28999999998,C004040181,497745.26,0.0,0,0
254,CASH_IN,14991.44,C004121054,311427.93,296436.49,C006571724,336582.86,0.0,0,0
293,CASH_IN,164.55,C003150520,18043.31,17878.760000000002,C008723642,390053.47,0.0,0,0
147,PAYMENT,776.3,C009400951,62718.19,61941.89,C005026568,379035.59,0.0,0,0
396,PAYMENT,5819.28,C003648150,5369.18,0.0,C000894983,75260.36,0.0,0,0
366,CASH_IN,11268.94,C002352469,228331.35,217062.41,C003641079,358972.24,0.0,0,0
139,DEBIT,17791.8,C008085171,191451.65,173659.85,C001286044,74522.73,0.0,0,0
236,PAYMENT,2876.98,C002062906,344781.28,341904.30000000005,C009423083,287870.26,0.0,0,0
570,CASH_OUT,1731.67,C002841862,70813.21,69081.54000000001,C005127632,258621.04,0.0,0,0
563,PAYMENT,2790.89,C006409492,292316.72,289525.82999999996,C004161543,193687.15,0.0,0,0
216,CASH_OUT,6758.51,C009915296,266616.25,259857.74,C000458413,93123.59,0.0,0,0
278,CASH_IN,11291.69,C003658249,413732.09,402440.4,C005662851,133028.99,0.0,0,0
125,CASH_IN,3566.62,C007857111,295361.6,291794.98,C001467686,84616.92,0.0,0,0
644,PAYMENT,2445.44,C004465233,470357.46,467912.02,C009109351,438490.25,0.0,0,0
136,PAYMENT,1897.76,C002598233,492011.28,490113.52,C002787994,296233.92,0.0,0,0
189,PAYMENT,758.1,C001207159,324746.31,323988.21,C009408096,147842.23,0.0,0,0
345,PAYMENT,3861.86,C007978804,229209.21,225347.35,C000054552,9400.91,0.0,0,0
182,TRANSFER,2725.59,C002518083,67898.14,65172.55,C006998121,32372.27,0.0,0,0
396,CASH_IN,7142.2,C002815377,448832.04,441689.83999999997,C004651141,178026.83,0.0,0,0
598,CASH_OUT,826.15,C001162504,148590.68,147764.53,C008807401,53101.47,0.0,0,0
249,PAYMENT,6802.48,C008987557,390996.85,384194.37,C002990489,481438.38,0.0,0,0
560,TRANSFER,6406.11,C003122396,290174.26,283768.15,C004676225,201689.7,0.0,0,0
217,DEBIT,3503.52,C001098503,74087.81,70584.29,C006379875,386831.24,0.0,0,0
323,CASH_OUT,17903.16,C009966752,367409.39,349506.23000000004,C008612364,115490.92,0.0,0,0
524,CASH_OUT,1619.51,C000063495,15061.05,13441.539999999999,C002851206,49262.7,0.0,0,0
382,DEBIT,18119.98,C003318935,155784.29,137664.31,C007975938,18140.78,0.0,0,0
104,CASH_OUT,6978.69,C006084620,363150.26,356171.57,C009447885,436329.82,0.0,0,0
